0.256,0.920,0.463,-0.671,60.486,-1.099
0.279,0.923,0.419,-1.404,68.542,-0.977
0.311,0.923,0.385,-0.610,75.134,-0.793
0.326,0.928,0.351,-1.404,79.346,-1.465
0.314,0.910,0.298,-3.296,82.581,-3.235
0.315,0.888,0.253,-4.822,86.121,-5.249
0.309,0.886,0.229,-5.066,88.562,-6.165
0.312,0.896,0.217,-6.409,91.553,-6.104
0.330,0.924,0.218,-7.751,93.323,-4.639
0.353,0.936,0.238,-7.324,93.445,-3.418
0.349,0.929,0.256,-5.798,91.492,-4.150
0.327,0.919,0.276,-5.127,89.783,-6.653
0.305,0.908,0.301,-3.845,90.454,-8.911
0.264,0.880,0.302,-3.845,93.567,-11.414
0.205,0.847,0.277,-4.578,100.342,-14.465
0.164,0.828,0.208,-4.456,110.291,-14.954
0.168,0.824,0.115,-1.953,122.009,-12.268
0.214,0.830,0.025,2.747,131.104,-7.385
0.292,0.846,-0.033,7.324,137.390,-2.075
0.373,0.866,-0.061,9.033,139.282,1.648
0.433,0.882,-0.060,7.874,136.780,2.258
0.444,0.892,-0.032,3.845,131.470,-1.587
0.406,0.869,-0.007,-1.404,126.038,-9.216
0.333,0.828,0.012,-5.127,121.643,-17.639
0.266,0.802,0.046,-6.897,117.981,-21.545
0.210,0.792,0.071,-7.690,115.906,-20.447

-0.267,0.623,-1.151,-22.766,70.679,41.443
-0.264,0.635,-1.188,-34.668,56.946,37.476
-0.277,0.699,-1.200,-50.171,40.710,32.227
-0.280,0.768,-1.182,-64.148,22.156,26.672
-0.312,0.817,-1.166,-70.435,2.075,21.240
-0.362,0.871,-1.147,-71.533,-16.602,16.968
-0.387,0.901,-1.127,-67.200,-33.203,14.038
-0.396,0.905,-1.122,-57.617,-47.241,11.963
-0.411,0.889,-1.124,-46.143,-57.861,9.338
-0.411,0.862,-1.130,-36.438,-66.895,6.226
-0.419,0.850,-1.137,-31.006,-75.012,3.784
-0.427,0.835,-1.145,-28.809,-81.421,3.052
-0.414,0.823,-1.152,-26.978,-87.463,3.357
-0.403,0.808,-1.167,-24.719,-93.201,3.601
-0.401,0.776,-1.195,-21.545,-99.121,3.723
-0.400,0.726,-1.221,-20.264,-104.858,3.784
-0.403,0.687,-1.220,-21.729,-112.122,5.127
-0.404,0.657,-1.202,-25.757,-123.779,9.033
-0.404,0.649,-1.158,-32.104,-138.245,14.404
-0.409,0.656,-1.107,-39.673,-152.344,20.020
-0.396,0.677,-1.059,-47.546,-164.368,23.560
-0.382,0.720,-1.015,-55.115,-175.903,25.513
-0.379,0.766,-0.971,-59.692,-185.181,25.330
-0.395,0.806,-0.931,-58.472,-190.186,23.499
-0.394,0.818,-0.898,-52.002,-190.857,21.973
-0.376,0.811,-0.890,-41.992,-188.782,21.484
-0.355,0.813,-0.879,-31.250,-183.960,21.545
-0.312,0.766,-0.879,-18.494,-180.298,22.827
-0.280,0.679,-0.884,-7.202,-180.725,22.339
-0.279,0.615,-0.877,-0.244,-187.439,20.813
-0.285,0.566,-0.850,5.066,-198.853,21.912
-0.288,0.514,-0.828,8.057,-211.670,25.940
-0.297,0.479,-0.806,5.981,-221.497,30.396
-0.267,0.455,-0.758,-2.075,-224.976,33.142
-0.218,0.479,-0.725,-17.090,-222.900,35.095
-0.135,0.521,-0.698,-33.936,-219.238,34.851
-0.051,0.547,-0.695,-45.837,-216.980,30.212
-0.002,0.584,-0.707,-51.086,-218.201,23.437
0.034,0.611,-0.709,-52.490,-221.863,17.761
0.021,0.681,-0.682,-51.453,-226.135,13.855
0.032,0.729,-0.607,-46.814,-231.750,17.212
0.091,0.725,-0.567,-29.175,-237.671,24.109
0.152,0.705,-0.547,-6.836,-239.258,29.236
0.214,0.640,-0.527,11.719,-237.244,31.677
0.265,0.554,-0.516,26.489,-236.694,30.701
0.305,0.494,-0.500,35.828,-239.197,29.907
0.328,0.466,-0.482,38.147,-246.033,30.090
0.346,0.459,-0.470,36.438,-254.395,29.907
0.347,0.460,-0.471,31.616,-262.451,28.381
0.408,0.495,-0.446,22.705,-273.987,24.475
0.404,0.560,-0.399,16.846,-284.607,19.958
0.375,0.609,-0.404,16.113,-291.138,18.066
0.403,0.647,-0.381,15.015,-297.791,19.775
0.440,0.723,-0.320,18.188,-303.833,21.851
0.449,0.750,-0.281,29.602,-306.335,22.156
0.450,0.732,-0.231,44.922,-306.641,21.973
0.451,0.682,-0.178,58.472,-307.617,21.790
0.455,0.596,-0.125,70.923,-309.570,22.095
0.471,0.552,-0.089,77.698,-313.904,22.278
0.494,0.532,-0.057,81.299,-321.472,20.081
0.487,0.476,-0.065,86.365,-330.200,15.076
